     USIH_ext,     VAR,        8,        9,       10,       11,       12,       13,       14,       15,       16,       17,       18,       19,       20,       21,       22,       23,       24,       25,       26,       27,       28,       29,       30,       31,       32,       33,       34,       35,       36,       37,       38,       39,       40,       41,       42,       43,       44,       45,       46,       47,       48,       49,       50,       51,       52,       53,       54,       55,       56,       57,       58,       59,       60,
   1,           VARMUH,   645.80,   627.12,   329.22,   155.50,   150.72,   258.60,   376.94,   474.69,   288.03,   176.74,   239.94,   283.70,   295.37,   283.02,   338.28,   428.44,   415.01,   535.69,   612.19,   641.76,   672.00,   672.00,   672.00,   672.00,   659.81,   654.74,   644.08,   661.38,   491.90,   542.30,   612.19,   641.76,   672.00,   672.00,   672.00,   672.00,   672.00,   670.21,   672.00,   672.00,   491.90,   542.30,   612.19,   641.76,   672.00,   672.00,   669.19,   672.00,   672.00,   654.46,   658.41,   664.12,   491.90,
   1,           GHIDUH,     1.12,     8.20,    29.83,    25.32,    22.78,    22.23,    24.80,    24.63,    28.07,    17.18,     8.28,     8.24,    10.83,    12.25,    11.02,    10.80,    22.93,    30.99,    31.64,    35.71,    24.91,    22.27,    17.35,    15.65,    15.63,    13.61,    18.30,    21.60,    36.36,    33.92,    36.69,    33.32,    22.12,    20.27,    14.71,    13.99,    13.16,    12.27,    15.19,    22.66,    35.92,    33.72,    33.62,    32.12,    22.33,    20.12,    17.20,    14.58,    12.77,    13.30,    14.70,    22.11,    39.44,
   1,           QTURUH,     4.89,    35.42,   148.51,   146.21,   157.14,   141.38,   126.29,   123.20,   144.24,    93.64,    39.64,    36.92,    49.42,    58.37,    49.68,    47.49,   108.13,   144.40,   144.07,   161.71,   108.85,    96.59,    75.21,    67.78,    67.71,    58.94,    79.33,    93.67,   169.03,   158.14,   170.10,   150.77,    96.46,    87.85,    63.70,    60.56,    56.99,    53.11,    65.78,    98.49,   166.51,   157.72,   153.90,   145.04,    96.91,    87.22,    74.48,    63.12,    55.28,    57.62,    63.66,    95.87,   183.44,
   1,          QVERTUH,    30.96,     5.21,    11.44,     0.62,     1.84,    24.36,    35.64,    17.05,    51.39,    42.79,    11.00,     9.47,     0.00,     0.00,     0.00,    19.40,    33.40,    28.18,    47.56,    32.23,    16.65,     0.97,     5.62,     0.00,     0.00,     0.00,     0.00,     0.00,    67.63,    37.14,    35.47,    10.62,     1.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    59.16,    50.11,    27.97,    22.39,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    63.93,
   1,     VIOL_GHMINUH,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
   1,           EMORUH,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
   1,    VIOL_VAZMINUH,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.25,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
   1,         VRETIRUH,     1.08,     1.45,     0.47,     0.58,     0.47,     0.60,     0.47,     1.16,     1.42,     0.66,     1.42,     1.42,     1.10,     1.47,     0.47,     0.58,     0.50,     0.60,     0.47,     1.18,     1.45,     0.68,     1.45,     1.45,     1.10,     1.50,     0.50,     0.58,     0.50,     0.60,     0.47,     1.18,     1.47,     0.68,     1.47,     1.47,     1.13,     1.53,     0.50,     0.58,     0.50,     0.63,     0.47,     1.21,     1.50,     0.68,     1.50,     1.50,     1.16,     1.55,     0.50,     0.60,     0.50,
   1,VIOL_POS_VRETIRUH,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
