 iream,isis,isim,iper,ipea,
   2,    1,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    1,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    1,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    1,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    1,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    1,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    1,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    1,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    1,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    1,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    2,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    2,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    2,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    2,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    2,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    2,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    2,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    2,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    2,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    2,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    3,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    3,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    3,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    3,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    3,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    3,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    3,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    3,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    3,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    3,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    4,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    4,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    4,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    4,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    4,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    4,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    4,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    4,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    4,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    4,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    5,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    5,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    5,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    5,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    5,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    5,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    5,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    5,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    5,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    5,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    6,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    6,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    6,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    6,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    6,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    6,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    6,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    6,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    6,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    6,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    7,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    7,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    7,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    7,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    7,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    7,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    7,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    7,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    7,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    7,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    8,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    8,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    8,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    8,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    8,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    8,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    8,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    8,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    8,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    8,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    9,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    9,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    9,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    9,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    9,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    9,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    9,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    9,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    9,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    9,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   10,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   10,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   10,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   10,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   10,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   10,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   10,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   10,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   10,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   10,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   11,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   11,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   11,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   11,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   11,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   11,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   11,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   11,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   11,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   11,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   12,    1,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   12,    2,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   12,    3,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   12,    4,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   12,    5,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   12,    6,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   12,    7,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   12,    8,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   12,    9,    1,    1,       0.0000,       0.0000,       0.0000,
   2,   12,   10,    1,    1,       0.0000,       0.0000,       0.0000,
   2,    1,    1,    2,    2,       0.0000,       0.0000,       0.0000,
   2,    1,    2,    2,    2,       0.0000,       0.0000,       0.0000,
