     SIN    ,     VAR,        8,        9,       10,       11,       12,       13,       14,       15,       16,       17,       18,       19,       20,       21,       22,       23,       24,       25,       26,       27,       28,       29,       30,       31,       32,       33,       34,       35,       36,       37,       38,       39,       40,       41,       42,       43,       44,       45,       46,       47,       48,       49,       50,       51,       52,       53,       54,       55,       56,       57,       58,       59,       60,
   0,           EARMF,159208.83,128167.84,108270.60, 98594.17,109477.09,129417.23,159699.69,190435.31,204054.22,213393.84,217731.17,214527.00,203078.52,189244.53,184687.94,178724.12,186735.62,207743.08,226156.95,243406.50,252705.45,255033.09,255979.55,253541.41,246555.55,237649.09,231763.66,224757.50,225611.50,238295.16,251984.75,269520.69,272926.06,274751.59,274424.56,271310.44,265386.81,256095.91,250645.00,239323.67,232396.05,241022.41,251993.91,262975.31,267505.81,267416.81,266018.19,264959.97,257013.08,241360.58,230862.91,217249.30,212628.80,
   0,          EARMFP,    54.44,    43.82,    37.03,    33.72,    37.44,    44.32,    54.77,    65.39,    70.10,    73.23,    74.55,    73.37,    69.46,    64.72,    63.17,    61.13,    63.87,    71.15,    77.56,    83.58,    86.82,    87.52,    87.64,    86.71,    84.32,    81.28,    79.27,    76.87,    77.16,    81.61,    86.42,    92.55,    93.77,    94.29,    93.96,    92.79,    90.77,    87.59,    85.72,    81.85,    79.48,    82.55,    86.42,    90.30,    91.90,    91.77,    91.08,    90.62,    87.90,    82.55,    78.96,    74.30,    72.83,
   0,      PEARM< 10%,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
   0,      PEARM< 20%,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
   0,      PEARM< 30%,     0.00,     0.00,     0.00,    20.00,    10.00,    20.00,    10.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    20.00,    20.00,    20.00,    20.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
   0,      PEARM< 40%,     0.00,     0.00,    90.00,    80.00,    60.00,    40.00,    20.00,    20.00,    10.00,    10.00,    10.00,    10.00,    20.00,    20.00,    20.00,    20.00,    20.00,    20.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
   0,      PEARM< 50%,     0.00,   100.00,   100.00,   100.00,   100.00,    60.00,    30.00,    20.00,    20.00,    20.00,    20.00,    20.00,    20.00,    20.00,    20.00,    20.00,    20.00,    20.00,    10.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    10.00,    10.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
   0,      PEARM< 60%,   100.00,   100.00,   100.00,   100.00,   100.00,    90.00,    60.00,    30.00,    20.00,    20.00,    20.00,    20.00,    20.00,    30.00,    30.00,    30.00,    30.00,    20.00,    20.00,    10.00,    10.00,    10.00,    10.00,    10.00,    10.00,    10.00,    10.00,    10.00,    10.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    10.00,    10.00,
   0,      PEARM< 70%,   100.00,   100.00,   100.00,   100.00,   100.00,   100.00,    90.00,    60.00,    30.00,    30.00,    30.00,    30.00,    40.00,    50.00,    50.00,    50.00,    30.00,    30.00,    20.00,    20.00,    10.00,    10.00,    10.00,    10.00,    10.00,    20.00,    20.00,    20.00,    10.00,    10.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    10.00,    10.00,    10.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,    10.00,    30.00,    30.00,    30.00,
